mid,type,name,level,say,model,hp,hpShow,mp,phyAtt,phyAttMax,magicAtt,magicAttMax,taoAtt,taoAttMax,phyDef,phyDefMax,magicDef,magicDefMax,accurate,dodge,poisonRecover,heathRecover,attackSpeed,moveSpeed,aiparam,toattackarea,heart,relive,die,exp,nlexp,guardarea,aitype,moveInterval,reliveType,reliveTypeParam,status,summon,ExistTime,head,dropstate,cast,pathmode,fanyin,pureatk,puredef,tipsname,sex,aperture,unshandow,isrun,isshare,dropshow,playerModel,color,dieeffect,clientspeed,bloodY,showname,randomHpMin,shap
9302,2,暗之触龙邪神,90,测试,2028,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,0,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,29,,0,4,1,0,0,未知暗殿假3,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9303,2,暗之祖玛教主,90,测试,2035,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,34,,0,4,1,0,0,未知暗殿假4,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9304,2,暗之牛魔大帝,90,测试,2045,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,,6,1000,300,0,200000,10000,12,2,1000,0,0,,0,,30,,0,4,1,0,0,未知暗殿假5,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9305,2,暗之野猪大帝,100,测试,2059,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,,6,1000,600,0,200000,10000,12,2,1000,0,0,,0,,33,,0,4,1,0,0,未知暗殿假6,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9306,2,暗之赤月恶魔,100,测试,2110,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,0,Special,6,1000,600,0,200000,10000,12,3,1000,0,0,,0,,42,,0,4,1,0,0,未知暗殿假7,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9307,2,暗之虹魔教主,100,测试,2111,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,,6,1000,600,0,200000,10000,12,2,1000,0,0,,0,,63,,0,4,1,0,0,未知暗殿假8,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9308,2,暗之赤焰鹰魔,100,测试,2072,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,Special,6,1000,600,0,200000,10000,12,3,1000,0,0,,0,,54,,0,4,1,0,0,未知暗殿假9,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9309,2,暗之黄泉教主,100,测试,2112,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,,6,1000,600,0,200000,10000,12,2,1000,0,0,,0,,64,,0,4,1,0,0,未知暗殿假10,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9310,2,暗之沃玛教主,90,测试,2010,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,32,,0,4,1,0,0,未知暗殿假1,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9311,2,暗之腐烂尸王,90,测试,2017,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,,6,1000,300,0,200000,10000,12,2,1000,0,0,,0,,31,,0,4,1,0,0,未知暗殿假2,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9312,2,暗之触龙邪神,90,测试,2028,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,0,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,29,,0,4,1,0,0,未知暗殿假3,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9313,2,暗之祖玛教主,90,测试,2035,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,34,,0,4,1,0,0,未知暗殿假4,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9314,2,暗之牛魔大帝,90,测试,2045,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,,6,1000,300,0,200000,10000,12,2,1000,0,0,,0,,30,,0,4,1,0,0,未知暗殿假5,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9315,2,暗之野猪大帝,100,测试,2059,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,,6,1000,600,0,200000,10000,12,2,1000,0,0,,0,,33,,0,4,1,0,0,未知暗殿假6,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9316,2,暗之赤月恶魔,100,测试,2110,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,0,Special,6,1000,600,0,200000,10000,12,3,1000,0,0,,0,,42,,0,4,1,0,0,未知暗殿假7,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9317,2,暗之虹魔教主,100,测试,2111,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,,6,1000,600,0,200000,10000,12,2,1000,0,0,,0,,63,,0,4,1,0,0,未知暗殿假8,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9318,2,暗之赤焰鹰魔,100,测试,2072,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,Special,6,1000,600,0,200000,10000,12,3,1000,0,0,,0,,54,,0,4,1,0,0,未知暗殿假9,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9319,2,暗之黄泉教主,100,测试,2112,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,,6,1000,600,0,200000,10000,12,2,1000,0,0,,0,,64,,0,4,1,0,0,未知暗殿假10,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9320,2,暗之沃玛教主,90,测试,2010,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,32,,0,4,1,0,0,未知暗殿假1,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9321,2,暗之腐烂尸王,90,测试,2017,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,,6,1000,300,0,200000,10000,12,2,1000,0,0,,0,,31,,0,4,1,0,0,未知暗殿假2,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9322,2,暗之触龙邪神,90,测试,2028,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,0,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,29,,0,4,1,0,0,未知暗殿假3,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9323,2,暗之祖玛教主,90,测试,2035,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,34,,0,4,1,0,0,未知暗殿假4,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9324,2,暗之牛魔大帝,90,测试,2045,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,,6,1000,300,0,200000,10000,12,2,1000,0,0,,0,,30,,0,4,1,0,0,未知暗殿假5,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9325,2,暗之野猪大帝,100,测试,2059,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,,6,1000,600,0,200000,10000,12,2,1000,0,0,,0,,33,,0,4,1,0,0,未知暗殿假6,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9326,2,暗之赤月恶魔,100,测试,2110,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,0,Special,6,1000,600,0,200000,10000,12,3,1000,0,0,,0,,42,,0,4,1,0,0,未知暗殿假7,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9327,2,暗之虹魔教主,100,测试,2111,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,,6,1000,600,0,200000,10000,12,2,1000,0,0,,0,,63,,0,4,1,0,0,未知暗殿假8,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9328,2,暗之赤焰鹰魔,100,测试,2072,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,Special,6,1000,600,0,200000,10000,12,3,1000,0,0,,0,,54,,0,4,1,0,0,未知暗殿假9,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9329,2,暗之黄泉教主,100,测试,2112,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,,6,1000,600,0,200000,10000,12,2,1000,0,0,,0,,64,,0,4,1,0,0,未知暗殿假10,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9330,2,暗之沃玛教主,90,测试,2010,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,32,,0,4,1,0,0,未知暗殿假1,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9331,2,暗之腐烂尸王,90,测试,2017,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,,6,1000,300,0,200000,10000,12,2,1000,0,0,,0,,31,,0,4,1,0,0,未知暗殿假2,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9332,2,暗之触龙邪神,90,测试,2028,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,0,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,29,,0,4,1,0,0,未知暗殿假3,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9333,2,暗之祖玛教主,90,测试,2035,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,34,,0,4,1,0,0,未知暗殿假4,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9334,2,暗之牛魔大帝,90,测试,2045,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,,6,1000,300,0,200000,10000,12,2,1000,0,0,,0,,30,,0,4,1,0,0,未知暗殿假5,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9335,2,暗之野猪大帝,100,测试,2059,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,,6,1000,600,0,200000,10000,12,2,1000,0,0,,0,,33,,0,4,1,0,0,未知暗殿假6,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9336,2,暗之赤月恶魔,100,测试,2110,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,0,Special,6,1000,600,0,200000,10000,12,3,1000,0,0,,0,,42,,0,4,1,0,0,未知暗殿假7,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9337,2,暗之虹魔教主,100,测试,2111,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,,6,1000,600,0,200000,10000,12,2,1000,0,0,,0,,63,,0,4,1,0,0,未知暗殿假8,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9338,2,暗之赤焰鹰魔,100,测试,2072,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,Special,6,1000,600,0,200000,10000,12,3,1000,0,0,,0,,54,,0,4,1,0,0,未知暗殿假9,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9339,2,暗之黄泉教主,100,测试,2112,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,,6,1000,600,0,200000,10000,12,2,1000,0,0,,0,,64,,0,4,1,0,0,未知暗殿假10,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9340,2,暗之沃玛教主,90,测试,2010,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,32,,0,4,1,0,0,未知暗殿假1,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9341,2,暗之腐烂尸王,90,测试,2017,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,,6,1000,300,0,200000,10000,12,2,1000,0,0,,0,,31,,0,4,1,0,0,未知暗殿假2,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9342,2,暗之触龙邪神,90,测试,2028,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,0,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,29,,0,4,1,0,0,未知暗殿假3,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9343,2,暗之祖玛教主,90,测试,2035,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,34,,0,4,1,0,0,未知暗殿假4,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9344,2,暗之牛魔大帝,90,测试,2045,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,,6,1000,300,0,200000,10000,12,2,1000,0,0,,0,,30,,0,4,1,0,0,未知暗殿假5,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9345,2,暗之野猪大帝,100,测试,2059,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,,6,1000,600,0,200000,10000,12,2,1000,0,0,,0,,33,,0,4,1,0,0,未知暗殿假6,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9346,2,暗之赤月恶魔,100,测试,2110,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,0,Special,6,1000,600,0,200000,10000,12,3,1000,0,0,,0,,42,,0,4,1,0,0,未知暗殿假7,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9347,2,暗之虹魔教主,100,测试,2111,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,,6,1000,600,0,200000,10000,12,2,1000,0,0,,0,,63,,0,4,1,0,0,未知暗殿假8,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9348,2,暗之赤焰鹰魔,100,测试,2072,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,Special,6,1000,600,0,200000,10000,12,3,1000,0,0,,0,,54,,0,4,1,0,0,未知暗殿假9,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9349,2,暗之黄泉教主,100,测试,2112,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,,6,1000,600,0,200000,10000,12,2,1000,0,0,,0,,64,,0,4,1,0,0,未知暗殿假10,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
9350,2,暗之沃玛教主,90,测试,2010,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,32,,0,4,1,0,0,未知暗殿假1,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9351,2,暗之腐烂尸王,90,测试,2017,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,,6,1000,300,0,200000,10000,12,2,1000,0,0,,0,,31,,0,4,1,0,0,未知暗殿假2,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9352,2,暗之触龙邪神,90,测试,2028,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,0,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,29,,0,4,1,0,0,未知暗殿假3,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
9353,2,暗之祖玛教主,90,测试,2035,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,34,,0,4,1,0,0,未知暗殿假4,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
